t,counter,int_var,a_x,a_y,a_z,mag_x,mag_y,may_z,gyro_x,gyro_y,gyro_z,GPS_lat,GPS_long,alt,temp,p_mBar,GPS_fix,recovery_phase,recovery_status,angle_est,rssi,snr,countdown
1407.0,35175,170,0.570502,0.06942119,-0.76502955,-0.83778405,453.4658,673.07715,1.75,0.0,-1.26,5829.4634,612.867,231,23,9983,20,0,31747,142.49023,-59,52
1407.08,35177,170,0.5582792,0.069424696,-0.7538873,-3.7075841,447.59958,671.47156,1.54,-0.14,-1.26,5829.4634,612.867,231,23,9983,20,0,31747,142.48703,-59,52
1407.16,35179,170,0.582985,0.08112829,-0.74248147,3.466916,449.06613,676.2884,2.1,0.14,-0.91,5829.4634,612.867,231,23,9983,20,0,31747,142.48479,-59,52
1407.24,35181,170,0.5952078,0.08112477,-0.7536236,0.597116,447.59958,671.47156,1.4,0.07,-0.84000003,5829.4634,612.867,231,23,9983,20,0,31747,142.43636,-59,52
1407.32,35183,170,0.55836123,0.06944228,-0.7426631,6.336716,443.19992,673.07715,1.75,0.0,-0.91,5829.4634,612.867,231,23,9983,20,0,31747,142.42546,-59,52
1407.4,35185,170,0.5705981,0.08109664,-0.7537877,3.466916,451.99924,658.6268,1.75,0.28,-1.47,5829.4634,612.867,231,23,9983,20,0,31747,142.43927,-59,52
1407.48,35187,170,0.57033795,0.06938603,-0.787478,3.466916,444.66647,671.47156,1.54,-0.07,-1.05,5829.4634,612.867,231,23,9983,20,0,31747,142.4468,-59,52
1407.56,35189,170,0.5829311,0.10442648,-0.7536705,6.336716,447.59958,663.4436,1.75,0.28,-1.12,5829.4634,612.867,231,23,9983,20,0,31747,142.45691,-59,52
1407.64,35191,170,0.58275294,0.092733435,-0.7761366,10.641417,449.06613,674.6828,1.6800001,0.21000001,-0.7,5829.4634,612.867,231,23,9983,20,0,31747,142.45483,-59,52
1407.72,35193,170,0.5705981,0.08109664,-0.7537877,-0.83778405,453.4658,674.6828,1.47,0.35,-1.33,5829.4634,612.867,231,23,9983,20,0,31747,142.44882,-59,52
1407.8,35195,170,0.570352,0.08104391,-0.78746045,2.032016,460.79852,677.894,1.6800001,-0.35,-1.12,5829.4634,612.867,231,23,9983,20,0,31747,142.46017,-60,51
1407.88,35197,170,0.5952898,0.08114235,-0.7423994,7.771616,473.99747,671.47156,1.54,0.21000001,-1.4,5829.4634,612.867,231,23,9983,20,0,31747,142.46588,-61,50
1407.96,35199,170,0.59527576,0.06948447,-0.742417,-0.83778405,462.26508,673.07715,1.96,-0.07,-1.26,5829.4634,612.867,231,23,9983,20,0,31747,142.46854,-61,50
1408.04,35201,170,0.59502965,0.06943173,-0.77608967,-9.447185,459.33197,684.3164,1.6800001,0.14,-0.98,5829.4634,612.867,231,23,9983,20,0,31747,142.4556,-61,50
1408.12,35203,170,0.5952219,0.092782654,-0.753606,-3.7075841,456.39886,679.4996,1.82,0.35,-0.84000003,5829.4634,612.867,231,23,9983,20,0,31747,142.44148,-62,49
1408.2,35205,170,0.57043403,0.08106148,-0.7762362,0.597116,456.39886,677.894,1.33,0.14,-0.56,5829.4634,612.867,231,23,9983,20,0,31747,142.43164,-63,48
1408.28,35207,170,0.5950437,0.08108961,-0.7760721,-2.272684,454.93234,681.10516,1.47,0.28,-1.05,5829.4634,612.867,231,23,9983,20,0,31747,142.44977,-63,48
1408.36,35209,170,0.5705981,0.08109664,-0.7537877,-0.83778405,453.4658,687.5276,1.61,0.35,-1.26,5829.4634,612.867,231,23,9983,20,0,31747,142.43666,-63,48
1408.44,35211,170,0.5952078,0.08112477,-0.7536236,-3.7075841,450.53268,676.2884,1.6800001,0.21000001,-0.91,5829.4634,612.867,231,23,9983,20,0,31747,142.40913,-63,48
1408.52,35213,170,0.57033795,0.06938603,-0.787478,-2.272684,451.99924,684.3164,1.61,0.49,-0.98,5829.4634,612.867,231,23,9983,20,0,31747,142.41486,-63,48
1408.6,35215,170,0.57051605,0.081079066,-0.76501197,0.597116,456.39886,677.894,1.82,0.35,-1.6800001,5829.4634,612.867,232,23,9983,20,0,31747,142.54126,-63,48
1408.68,35217,170,0.58291703,0.092768595,-0.7536881,0.597116,457.86542,681.10516,1.47,0.49,-0.98,5829.4634,612.867,232,23,9983,20,0,31747,142.56558,-63,48
1408.76,35219,170,0.5828209,0.08109313,-0.76492995,2.032016,451.99924,681.10516,1.82,0.49,-0.84000003,5829.4634,612.867,232,23,9983,20,0,31747,142.55301,-63,48
1408.84,35221,170,0.5829709,0.06947041,-0.74249905,4.901816,457.86542,682.71075,1.96,0.14,-0.91,5829.4634,612.867,232,23,9983,20,0,31747,142.53487,-63,48
1408.92,35223,170,0.5828068,0.069435254,-0.76494753,-0.83778405,454.93234,677.894,1.82,0.14,-1.33,5829.4634,612.867,231,23,9983,20,0,31747,142.5354,-63,48
1409.0,35225,170,0.57041997,0.0694036,-0.77625376,-2.272684,449.06613,684.3164,1.75,0.07,-0.91,5829.4634,612.867,231,23,9983,20,0,31747,142.54105,-62,49
1409.08,35227,170,0.5828889,0.06945283,-0.75372326,-3.7075841,451.99924,676.2884,0.7,-0.14,-0.98,5829.4634,612.867,231,23,9983,20,0,31747,142.54907,-62,49
1409.16,35229,170,0.60734856,0.081103675,-0.77599007,-9.447185,446.13303,677.894,1.4,-0.56,-1.26,5829.4634,612.867,231,23,9983,20,0,31747,142.54393,-61,50
1409.24,35231,170,0.5707622,0.0811318,-0.7313392,-0.83778405,453.4658,679.4996,1.54,0.35,-1.12,5829.4634,612.867,231,23,9983,20,0,31747,142.53383,-62,49
1409.32,35233,170,0.58295685,0.057812516,-0.7425166,-0.83778405,457.86542,674.6828,1.75,0.42000002,-1.4,5829.4634,612.867,231,23,9983,20,0,31747,142.54152,-62,49
1409.4,35235,170,0.5951797,0.057809,-0.7536588,2.032016,451.99924,674.6828,1.54,0.07,-0.84000003,5829.4634,612.867,231,23,9983,20,0,31747,142.54399,-61,50
1409.48,35237,170,0.58290297,0.08111071,-0.7537057,2.032016,450.53268,676.2884,1.82,-0.28,-0.98,5829.4634,612.867,231,23,9983,20,0,31747,142.53929,-60,51
